foot,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,timestamp
0.0,75.535,78.6325,77.0775,78.02250000000001,79.455,75.7875,78.055,76.7175,78.17750000000001,78.13499999999999,76.4675,77.1475,78.7775,77.22,77.3675,78.9475,6
1.0,47.182500000000005,44.755,46.89,43.86,45.8775,44.975,45.5625,46.09,45.19,45.615,46.2775,44.335,45.81,44.81,46.725,45.2575,6
0.0,78.41916666666665,81.49291666666667,79.94375,80.87291666666667,82.3125,78.64541666666666,80.86083333333333,79.66541666666666,81.07541666666667,80.89916666666666,79.41708333333332,79.98541666666665,81.66041666666666,80.10333333333332,80.20541666666666,81.82708333333333,7
1.0,44.691250000000004,42.30583333333334,44.39,41.44833333333334,43.397083333333335,42.52583333333334,43.117916666666666,43.54833333333334,42.741666666666674,43.12416666666667,43.787083333333335,41.90916666666667,43.333333333333336,42.370000000000005,44.215833333333336,42.76208333333334,7
0.0,81.30333333333333,84.35333333333332,82.81,83.72333333333333,85.16999999999999,81.50333333333333,83.66666666666666,82.61333333333333,83.97333333333333,83.66333333333333,82.36666666666667,82.82333333333332,84.54333333333332,82.98666666666666,83.04333333333332,84.70666666666666,8
1.0,42.2,39.85666666666667,41.89,39.03666666666667,40.916666666666664,40.07666666666667,40.67333333333333,41.006666666666675,40.29333333333334,40.63333333333334,41.29666666666667,39.483333333333334,40.85666666666667,39.93000000000001,41.70666666666667,40.266666666666666,8
0.0,84.1875,87.21375,85.67625,86.57375,88.0275,84.36125,86.4725,85.56125,86.87125,86.4275,85.31625,85.66125,87.42625,85.87,85.88125,87.58625,9
1.0,39.70875,37.4075,39.39,36.625,38.43625,37.6275,38.22875,38.465,37.845,38.1425,38.80625,37.057500000000005,38.379999999999995,37.49,39.197500000000005,37.771249999999995,9
0.0,87.07166666666666,90.07416666666667,88.54249999999999,89.42416666666668,90.88499999999999,87.21916666666667,89.27833333333334,88.50916666666666,89.76916666666666,89.19166666666666,88.26583333333333,88.49916666666665,90.30916666666666,88.75333333333333,88.71916666666667,90.46583333333334,10
1.0,37.2175,34.95833333333334,36.89,34.21333333333334,35.95583333333333,35.17833333333334,35.784166666666664,35.92333333333334,35.39666666666667,35.65166666666667,36.31583333333334,34.631666666666675,35.903333333333336,35.050000000000004,36.68833333333333,35.27583333333334,10
0.0,89.95583333333333,92.93458333333334,91.40875,92.27458333333334,93.74249999999999,90.07708333333333,92.08416666666666,91.45708333333333,92.66708333333334,91.95583333333333,91.21541666666667,91.33708333333333,93.19208333333333,91.63666666666667,91.55708333333332,93.34541666666667,11
1.0,34.72625,32.50916666666667,34.39,31.80166666666667,33.47541666666666,32.72916666666667,33.33958333333334,33.381666666666675,32.94833333333334,33.160833333333336,33.82541666666667,32.20583333333333,33.42666666666666,32.61,34.179166666666674,32.78041666666667,11
0.0,92.84,95.795,94.275,95.125,96.6,92.935,94.89,94.405,95.565,94.72,94.16499999999999,94.17499999999998,96.07499999999999,94.52000000000001,94.395,96.225,12
1.0,32.235,30.060000000000002,31.89,29.39,30.994999999999997,30.28,30.895,30.840000000000003,30.5,30.67,31.335,29.78,30.95,30.17,31.67,30.285,12
0.0,95.72416666666666,98.65541666666667,97.14124999999999,97.97541666666667,99.45749999999998,95.79291666666666,97.69583333333333,97.35291666666666,98.46291666666667,97.48416666666665,97.11458333333333,97.01291666666665,98.95791666666666,97.40333333333334,97.23291666666665,99.10458333333332,13
1.0,29.74375,27.61083333333334,29.39,26.978333333333335,28.514583333333334,27.830833333333338,28.45041666666667,28.29833333333334,28.05166666666667,28.179166666666667,28.84458333333334,27.35416666666667,28.473333333333336,27.730000000000004,29.160833333333336,27.789583333333333,13
0.0,98.60833333333332,101.51583333333333,100.0075,100.82583333333334,102.315,98.65083333333334,100.50166666666667,100.30083333333333,101.36083333333333,100.24833333333333,100.06416666666667,99.85083333333333,101.84083333333332,100.28666666666666,100.07083333333333,101.98416666666665,14
1.0,27.252500000000005,25.161666666666676,26.890000000000008,24.56666666666667,26.03416666666667,25.381666666666675,26.005833333333335,25.756666666666675,25.60333333333334,25.68833333333334,26.35416666666667,24.92833333333334,25.99666666666667,25.290000000000006,26.65166666666667,25.29416666666667,14
0.0,101.4925,104.37625,102.87375,103.67625000000001,105.17249999999999,101.50875,103.3075,103.24875,104.25875,103.0125,103.01374999999999,102.68875,104.72375,103.17,102.90875,104.86375000000001,15
1.0,24.761249999999997,22.712500000000006,24.39,22.155,23.55375,22.932500000000005,23.56125,23.215000000000003,23.155,23.197500000000005,23.863750000000003,22.502499999999998,23.519999999999996,22.85,24.1425,22.79875,15
0.0,104.37666666666667,107.23666666666666,105.74,106.52666666666667,108.02999999999999,104.36666666666667,106.11333333333333,106.19666666666666,107.15666666666667,105.77666666666667,105.96333333333334,105.52666666666664,107.60666666666665,106.05333333333334,105.74666666666666,107.74333333333334,16
1.0,22.270000000000003,20.263333333333335,21.89,19.74333333333334,21.07333333333333,20.483333333333334,21.116666666666667,20.67333333333334,20.70666666666667,20.70666666666667,21.373333333333335,20.076666666666668,21.043333333333337,20.410000000000004,21.63333333333334,20.303333333333335,16
0.0,107.26083333333332,110.09708333333333,108.60624999999999,109.37708333333333,110.88749999999999,107.22458333333333,108.91916666666665,109.14458333333333,110.05458333333334,108.54083333333332,108.91291666666666,108.36458333333331,110.48958333333331,108.93666666666667,108.58458333333331,110.62291666666667,17
1.0,19.778750000000002,17.814166666666672,19.390000000000008,17.33166666666667,18.592916666666667,18.03416666666667,18.67208333333334,18.131666666666675,18.25833333333334,18.215833333333336,18.882916666666674,17.65083333333334,18.56666666666667,17.970000000000006,19.124166666666675,17.80791666666667,17
0.0,110.145,112.95750000000001,111.4725,112.2275,113.74499999999999,110.08250000000001,111.725,112.0925,112.95250000000001,111.305,111.8625,111.20249999999999,113.3725,111.82000000000001,111.42249999999999,113.5025,18
1.0,17.2875,15.365000000000002,16.89,14.920000000000002,16.112499999999997,15.585,16.2275,15.590000000000003,15.809999999999995,15.725000000000001,16.3925,15.225000000000001,16.089999999999996,15.530000000000001,16.615000000000002,15.3125,18
0.0,113.02916666666667,115.81791666666666,114.33874999999999,115.07791666666668,116.60249999999999,112.94041666666666,114.53083333333333,115.04041666666666,115.85041666666667,114.06916666666666,114.81208333333333,114.04041666666666,116.25541666666666,114.70333333333333,114.26041666666666,116.38208333333333,19
1.0,14.79625,12.915833333333339,14.39,12.50833333333334,13.632083333333334,13.135833333333338,13.782916666666672,13.04833333333334,13.361666666666665,13.234166666666667,13.902083333333337,12.799166666666672,13.613333333333337,13.090000000000003,14.105833333333337,12.817083333333336,19
0.0,115.91333333333333,118.67833333333334,117.20499999999998,117.92833333333334,119.45999999999998,115.79833333333333,117.33666666666667,117.98833333333333,118.74833333333333,116.83333333333333,117.76166666666666,116.87833333333332,119.13833333333332,117.58666666666667,117.09833333333333,119.26166666666666,20
1.0,12.305,10.466666666666676,11.890000000000008,10.096666666666671,11.15166666666667,10.686666666666675,11.338333333333338,10.506666666666675,10.913333333333334,10.74333333333334,11.411666666666676,10.373333333333342,11.13666666666667,10.650000000000006,11.596666666666671,10.321666666666673,20
0.0,118.79749999999999,121.53875000000001,120.07124999999999,120.77875,122.3175,118.65625,120.1425,120.93625,121.64625000000001,119.5975,120.71125,119.71624999999997,122.02125,120.47,119.93624999999999,122.14125,21
1.0,9.813749999999999,8.017499999999998,9.39,7.685000000000002,8.671249999999993,8.237499999999997,8.893750000000004,7.965000000000003,8.464999999999996,8.252499999999998,8.92125,7.947500000000005,8.659999999999997,8.21,9.087500000000006,7.826250000000002,21
0.0,121.68166666666666,124.39916666666667,122.9375,123.62916666666668,125.17499999999998,121.51416666666667,122.94833333333332,123.88416666666666,124.54416666666668,122.36166666666666,123.66083333333333,122.55416666666665,124.90416666666667,123.35333333333332,122.77416666666664,125.02083333333333,22
1.0,7.322499999999998,5.568333333333335,6.890000000000001,5.2733333333333405,6.19083333333333,5.788333333333334,6.44916666666667,5.423333333333339,6.016666666666666,5.76166666666667,6.430833333333339,5.521666666666668,6.18333333333333,5.770000000000003,6.57833333333334,5.330833333333338,22
0.0,124.56583333333333,127.25958333333334,125.80374999999998,126.47958333333334,128.03249999999997,124.37208333333334,125.75416666666666,126.83208333333333,127.44208333333333,125.12583333333333,126.61041666666665,125.39208333333332,127.78708333333333,126.23666666666666,125.61208333333332,127.90041666666666,23
1.0,4.831250000000004,3.119166666666672,4.390000000000008,2.8616666666666717,3.710416666666667,3.339166666666671,4.004583333333336,2.881666666666675,3.568333333333335,3.2708333333333357,3.940416666666671,3.0958333333333385,3.7066666666666706,3.3300000000000054,4.069166666666675,2.8354166666666742,23
0.0,127.44999999999999,130.12,128.67,129.33,130.89,127.23,128.56,129.78,130.34,127.89,129.56,128.23,130.67,129.12,128.45,130.78,24
1.0,2.3399999999999963,0.6700000000000017,1.8900000000000006,0.45000000000000284,1.2299999999999969,0.8900000000000006,1.5600000000000023,0.3400000000000034,1.1199999999999974,0.7800000000000011,1.4500000000000028,0.6700000000000017,1.2299999999999969,0.8900000000000006,1.5600000000000023,0.3400000000000034,24
