foot,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,timestamp
0.0,127.16161616161617,129.0,128.08080808080808,111.53535353535354,102.34343434343434,102.34343434343434,126.24242424242425,125.32323232323232,128.08080808080808,127.16161616161617,127.16161616161617,99.58585858585859,108.77777777777777,110.61616161616162,120.72727272727273,120.72727272727273,8
1.0,116.81818181818181,118.65656565656566,117.73737373737373,101.1919191919192,92.0,92.0,115.8989898989899,114.97979797979798,117.73737373737373,116.81818181818181,116.81818181818181,89.24242424242425,98.43434343434343,100.27272727272727,110.38383838383838,110.38383838383838,8
0.0,127.18181818181819,129.0,128.0909090909091,111.72727272727273,102.63636363636364,102.63636363636364,126.27272727272727,125.36363636363636,128.0909090909091,127.18181818181819,127.18181818181819,99.9090909090909,109.0,110.81818181818181,120.81818181818181,120.81818181818181,9
1.0,115.54545454545455,117.36363636363636,116.45454545454545,100.0909090909091,91.0,91.0,114.63636363636364,113.72727272727272,116.45454545454545,115.54545454545455,115.54545454545455,88.27272727272728,97.36363636363636,99.18181818181819,109.18181818181819,109.18181818181819,9
0.0,127.20202020202021,129.0,128.1010101010101,111.91919191919192,102.92929292929293,102.92929292929293,126.3030303030303,125.4040404040404,128.1010101010101,127.20202020202021,127.20202020202021,100.23232323232324,109.22222222222223,111.02020202020202,120.9090909090909,120.9090909090909,10
1.0,114.27272727272727,116.07070707070707,115.17171717171718,98.98989898989899,90.0,90.0,113.37373737373737,112.47474747474747,115.17171717171718,114.27272727272727,114.27272727272727,87.3030303030303,96.29292929292929,98.0909090909091,107.97979797979798,107.97979797979798,10
0.0,127.22222222222223,129.0,128.11111111111111,112.11111111111111,103.22222222222223,103.22222222222223,126.33333333333333,125.44444444444444,128.11111111111111,127.22222222222223,127.22222222222223,100.55555555555556,109.44444444444444,111.22222222222223,121.0,121.0,11
1.0,113.0,114.77777777777777,113.88888888888889,97.88888888888889,89.0,89.0,112.11111111111111,111.22222222222223,113.88888888888889,113.0,113.0,86.33333333333333,95.22222222222223,97.0,106.77777777777777,106.77777777777777,11
0.0,127.24242424242425,129.0,128.12121212121212,112.3030303030303,103.51515151515152,103.51515151515152,126.36363636363636,125.48484848484848,128.12121212121212,127.24242424242425,127.24242424242425,100.87878787878788,109.66666666666667,111.42424242424242,121.0909090909091,121.0909090909091,12
1.0,111.72727272727272,113.48484848484848,112.60606060606061,96.78787878787878,88.0,88.0,110.84848484848484,109.96969696969697,112.60606060606061,111.72727272727272,111.72727272727272,85.36363636363636,94.15151515151516,95.9090909090909,105.57575757575758,105.57575757575758,12
0.0,127.26262626262626,129.0,128.13131313131314,112.4949494949495,103.8080808080808,103.8080808080808,126.39393939393939,125.52525252525253,128.13131313131314,127.26262626262626,127.26262626262626,101.20202020202021,109.88888888888889,111.62626262626263,121.18181818181819,121.18181818181819,13
1.0,110.45454545454545,112.1919191919192,111.32323232323232,95.68686868686868,87.0,87.0,109.58585858585859,108.71717171717171,111.32323232323232,110.45454545454545,110.45454545454545,84.39393939393939,93.08080808080808,94.81818181818181,104.37373737373737,104.37373737373737,13
0.0,127.28282828282828,129.0,128.14141414141415,112.68686868686869,104.1010101010101,104.1010101010101,126.42424242424242,125.56565656565657,128.14141414141415,127.28282828282828,127.28282828282828,101.52525252525253,110.11111111111111,111.82828282828282,121.27272727272727,121.27272727272727,14
1.0,109.18181818181819,110.8989898989899,110.04040404040404,94.58585858585859,86.0,86.0,108.32323232323232,107.46464646464646,110.04040404040404,109.18181818181819,109.18181818181819,83.42424242424242,92.01010101010101,93.72727272727272,103.17171717171718,103.17171717171718,14
0.0,127.3030303030303,129.0,128.15151515151516,112.87878787878788,104.39393939393939,104.39393939393939,126.45454545454545,125.60606060606061,128.15151515151516,127.3030303030303,127.3030303030303,101.84848484848484,110.33333333333333,112.03030303030303,121.36363636363636,121.36363636363636,15
1.0,107.9090909090909,109.60606060606061,108.75757575757575,93.48484848484848,85.0,85.0,107.06060606060606,106.21212121212122,108.75757575757575,107.9090909090909,107.9090909090909,82.45454545454545,90.93939393939394,92.63636363636364,101.96969696969697,101.96969696969697,15
0.0,127.32323232323232,129.0,128.16161616161617,113.07070707070707,104.68686868686869,104.68686868686869,126.48484848484848,125.64646464646465,128.16161616161617,127.32323232323232,127.32323232323232,102.17171717171718,110.55555555555556,112.23232323232324,121.45454545454545,121.45454545454545,16
1.0,106.63636363636363,108.31313131313131,107.47474747474747,92.38383838383838,84.0,84.0,105.79797979797979,104.95959595959596,107.47474747474747,106.63636363636363,106.63636363636363,81.48484848484848,89.86868686868686,91.54545454545455,100.76767676767676,100.76767676767676,16
0.0,127.34343434343434,129.0,128.17171717171718,113.26262626262627,104.97979797979798,104.97979797979798,126.51515151515152,125.68686868686869,128.17171717171718,127.34343434343434,127.34343434343434,102.4949494949495,110.77777777777777,112.43434343434343,121.54545454545455,121.54545454545455,17
1.0,105.36363636363636,107.02020202020202,106.1919191919192,91.28282828282828,83.0,83.0,104.53535353535354,103.7070707070707,106.1919191919192,105.36363636363636,105.36363636363636,80.51515151515152,88.79797979797979,90.45454545454545,99.56565656565657,99.56565656565657,17
0.0,127.36363636363636,129.0,128.1818181818182,113.45454545454545,105.27272727272727,105.27272727272727,126.54545454545455,125.72727272727273,128.1818181818182,127.36363636363636,127.36363636363636,102.81818181818181,111.0,112.63636363636364,121.63636363636364,121.63636363636364,18
1.0,104.0909090909091,105.72727272727272,104.9090909090909,90.18181818181819,82.0,82.0,103.27272727272728,102.45454545454545,104.9090909090909,104.0909090909091,104.0909090909091,79.54545454545455,87.72727272727272,89.36363636363636,98.36363636363636,98.36363636363636,18
0.0,127.38383838383838,129.0,128.1919191919192,113.64646464646465,105.56565656565657,105.56565656565657,126.57575757575758,125.76767676767676,128.1919191919192,127.38383838383838,127.38383838383838,103.14141414141415,111.22222222222223,112.83838383838383,121.72727272727273,121.72727272727273,19
1.0,102.81818181818181,104.43434343434343,103.62626262626262,89.08080808080808,81.0,81.0,102.01010101010101,101.20202020202021,103.62626262626262,102.81818181818181,102.81818181818181,78.57575757575758,86.65656565656565,88.27272727272727,97.16161616161617,97.16161616161617,19
0.0,127.4040404040404,129.0,128.2020202020202,113.83838383838383,105.85858585858585,105.85858585858585,126.60606060606061,125.8080808080808,128.2020202020202,127.4040404040404,127.4040404040404,103.46464646464646,111.44444444444444,113.04040404040404,121.81818181818181,121.81818181818181,20
1.0,101.54545454545455,103.14141414141415,102.34343434343434,87.97979797979798,80.0,80.0,100.74747474747474,99.94949494949495,102.34343434343434,101.54545454545455,101.54545454545455,77.6060606060606,85.58585858585859,87.18181818181819,95.95959595959596,95.95959595959596,20
0.0,127.42424242424242,129.0,128.21212121212122,114.03030303030303,106.15151515151516,106.15151515151516,126.63636363636364,125.84848484848484,128.21212121212122,127.42424242424242,127.42424242424242,103.78787878787878,111.66666666666667,113.24242424242425,121.9090909090909,121.9090909090909,21
1.0,100.27272727272728,101.84848484848484,101.06060606060606,86.87878787878788,79.0,79.0,99.48484848484848,98.69696969696969,101.06060606060606,100.27272727272728,100.27272727272728,76.63636363636364,84.51515151515152,86.0909090909091,94.75757575757575,94.75757575757575,21
0.0,127.44444444444444,129.0,128.22222222222223,114.22222222222223,106.44444444444444,106.44444444444444,126.66666666666667,125.88888888888889,128.22222222222223,127.44444444444444,127.44444444444444,104.11111111111111,111.88888888888889,113.44444444444444,122.0,122.0,22
1.0,99.0,100.55555555555556,99.77777777777777,85.77777777777777,78.0,78.0,98.22222222222223,97.44444444444444,99.77777777777777,99.0,99.0,75.66666666666666,83.44444444444444,85.0,93.55555555555556,93.55555555555556,22
0.0,127.46464646464646,129.0,128.23232323232324,114.41414141414141,106.73737373737374,106.73737373737374,126.6969696969697,125.92929292929293,128.23232323232324,127.46464646464646,127.46464646464646,104.43434343434343,112.11111111111111,113.64646464646465,122.0909090909091,122.0909090909091,23
1.0,97.72727272727272,99.26262626262626,98.4949494949495,84.67676767676767,77.0,77.0,96.95959595959596,96.1919191919192,98.4949494949495,97.72727272727272,97.72727272727272,74.69696969696969,82.37373737373737,83.9090909090909,92.35353535353535,92.35353535353535,23
0.0,127.48484848484848,129.0,128.24242424242425,114.60606060606061,107.03030303030303,107.03030303030303,126.72727272727273,125.96969696969697,128.24242424242425,127.48484848484848,127.48484848484848,104.75757575757575,112.33333333333333,113.84848484848484,122.18181818181819,122.18181818181819,24
1.0,96.45454545454545,97.96969696969697,97.21212121212122,83.57575757575758,76.0,76.0,95.69696969696969,94.93939393939394,97.21212121212122,96.45454545454545,96.45454545454545,73.72727272727272,81.3030303030303,82.81818181818181,91.15151515151516,91.15151515151516,24
0.0,127.5050505050505,129.0,128.25252525252526,114.79797979797979,107.32323232323232,107.32323232323232,126.75757575757575,126.01010101010101,128.25252525252526,127.5050505050505,127.5050505050505,105.08080808080808,112.55555555555556,114.05050505050505,122.27272727272727,122.27272727272727,25
1.0,95.18181818181819,96.67676767676767,95.92929292929293,82.47474747474747,75.0,75.0,94.43434343434343,93.68686868686868,95.92929292929293,95.18181818181819,95.18181818181819,72.75757575757575,80.23232323232324,81.72727272727272,89.94949494949495,89.94949494949495,25
0.0,127.52525252525253,129.0,128.26262626262627,114.98989898989899,107.61616161616162,107.61616161616162,126.78787878787878,126.05050505050505,128.26262626262627,127.52525252525253,127.52525252525253,105.4040404040404,112.77777777777777,114.25252525252526,122.36363636363636,122.36363636363636,26
1.0,93.9090909090909,95.38383838383838,94.64646464646464,81.37373737373737,74.0,74.0,93.17171717171718,92.43434343434343,94.64646464646464,93.9090909090909,93.9090909090909,71.78787878787878,79.16161616161617,80.63636363636363,88.74747474747474,88.74747474747474,26
0.0,127.54545454545455,129.0,128.27272727272728,115.18181818181819,107.9090909090909,107.9090909090909,126.81818181818181,126.0909090909091,128.27272727272728,127.54545454545455,127.54545454545455,105.72727272727273,113.0,114.45454545454545,122.45454545454545,122.45454545454545,27
1.0,92.63636363636363,94.0909090909091,93.36363636363636,80.27272727272727,73.0,73.0,91.9090909090909,91.18181818181819,93.36363636363636,92.63636363636363,92.63636363636363,70.81818181818181,78.0909090909091,79.54545454545455,87.54545454545453,87.54545454545453,27
0.0,127.56565656565657,129.0,128.2828282828283,115.37373737373737,108.20202020202021,108.20202020202021,126.84848484848484,126.13131313131314,128.2828282828283,127.56565656565657,127.56565656565657,106.05050505050505,113.22222222222223,114.65656565656566,122.54545454545455,122.54545454545455,28
1.0,91.36363636363636,92.79797979797979,92.08080808080808,79.17171717171716,72.0,72.0,90.64646464646464,89.92929292929293,92.08080808080808,91.36363636363636,91.36363636363636,69.84848484848484,77.02020202020202,78.45454545454545,86.34343434343434,86.34343434343434,28
0.0,127.58585858585859,129.0,128.2929292929293,115.56565656565657,108.4949494949495,108.4949494949495,126.87878787878788,126.17171717171718,128.2929292929293,127.58585858585859,127.58585858585859,106.37373737373737,113.44444444444444,114.85858585858585,122.63636363636364,122.63636363636364,29
1.0,90.0909090909091,91.5050505050505,90.79797979797979,78.07070707070707,71.0,71.0,89.38383838383838,88.67676767676767,90.79797979797979,90.0909090909091,90.0909090909091,68.87878787878788,75.94949494949495,77.36363636363636,85.14141414141415,85.14141414141415,29
0.0,127.60606060606061,129.0,128.3030303030303,115.75757575757575,108.78787878787878,108.78787878787878,126.9090909090909,126.21212121212122,128.3030303030303,127.60606060606061,127.60606060606061,106.6969696969697,113.66666666666667,115.06060606060606,122.72727272727273,122.72727272727273,30
1.0,88.81818181818181,90.21212121212122,89.51515151515152,76.96969696969697,70.0,70.0,88.12121212121212,87.42424242424242,89.51515151515152,88.81818181818181,88.81818181818181,67.9090909090909,74.87878787878788,76.27272727272728,83.93939393939394,83.93939393939394,30
0.0,127.62626262626263,129.0,128.31313131313132,115.94949494949495,109.08080808080808,109.08080808080808,126.93939393939394,126.25252525252526,128.31313131313132,127.62626262626263,127.62626262626263,107.02020202020202,113.88888888888889,115.26262626262627,122.81818181818181,122.81818181818181,31
1.0,87.54545454545455,88.91919191919192,88.23232323232324,75.86868686868686,69.0,69.0,86.85858585858585,86.17171717171718,88.23232323232324,87.54545454545455,87.54545454545455,66.93939393939394,73.8080808080808,75.18181818181819,82.73737373737373,82.73737373737373,31
0.0,127.64646464646465,129.0,128.32323232323233,116.14141414141415,109.37373737373737,109.37373737373737,126.96969696969697,126.29292929292929,128.32323232323233,127.64646464646465,127.64646464646465,107.34343434343434,114.11111111111111,115.46464646464646,122.9090909090909,122.9090909090909,32
1.0,86.27272727272727,87.62626262626262,86.94949494949495,74.76767676767676,68.0,68.0,85.59595959595958,84.91919191919192,86.94949494949495,86.27272727272727,86.27272727272727,65.96969696969697,72.73737373737373,74.0909090909091,81.53535353535352,81.53535353535352,32
0.0,127.66666666666667,129.0,128.33333333333334,116.33333333333333,109.66666666666667,109.66666666666667,127.0,126.33333333333333,128.33333333333334,127.66666666666667,127.66666666666667,107.66666666666667,114.33333333333333,115.66666666666667,123.0,123.0,33
1.0,85.0,86.33333333333333,85.66666666666666,73.66666666666666,67.0,67.0,84.33333333333333,83.66666666666666,85.66666666666666,85.0,85.0,65.0,71.66666666666666,73.0,80.33333333333333,80.33333333333333,33
0.0,127.68686868686869,129.0,128.34343434343435,116.52525252525253,109.95959595959596,109.95959595959596,127.03030303030303,126.37373737373737,128.34343434343435,127.68686868686869,127.68686868686869,107.98989898989899,114.55555555555556,115.86868686868686,123.0909090909091,123.0909090909091,34
1.0,83.72727272727272,85.04040404040404,84.38383838383838,72.56565656565655,66.0,66.0,83.07070707070707,82.41414141414141,84.38383838383838,83.72727272727272,83.72727272727272,64.03030303030303,70.59595959595958,71.9090909090909,79.13131313131314,79.13131313131314,34
0.0,127.70707070707071,129.0,128.35353535353536,116.71717171717172,110.25252525252526,110.25252525252526,127.06060606060606,126.41414141414141,128.35353535353536,127.70707070707071,127.70707070707071,108.31313131313132,114.77777777777777,116.07070707070707,123.18181818181819,123.18181818181819,35
1.0,82.45454545454544,83.74747474747474,83.1010101010101,71.46464646464645,65.0,65.0,81.8080808080808,81.16161616161615,83.1010101010101,82.45454545454544,82.45454545454544,63.060606060606055,69.52525252525251,70.81818181818181,77.92929292929293,77.92929292929293,35
0.0,127.72727272727273,129.0,128.36363636363637,116.9090909090909,110.54545454545455,110.54545454545455,127.0909090909091,126.45454545454545,128.36363636363637,127.72727272727273,127.72727272727273,108.63636363636364,115.0,116.27272727272728,123.27272727272727,123.27272727272727,36
1.0,81.18181818181819,82.45454545454545,81.81818181818181,70.36363636363636,64.0,64.0,80.54545454545455,79.9090909090909,81.81818181818181,81.18181818181819,81.18181818181819,62.09090909090909,68.45454545454545,69.72727272727272,76.72727272727272,76.72727272727272,36
0.0,127.74747474747475,129.0,128.37373737373738,117.1010101010101,110.83838383838383,110.83838383838383,127.12121212121212,126.4949494949495,128.37373737373738,127.74747474747475,127.74747474747475,108.95959595959596,115.22222222222223,116.47474747474747,123.36363636363636,123.36363636363636,37
1.0,79.9090909090909,81.16161616161617,80.53535353535354,69.26262626262627,63.0,63.0,79.28282828282829,78.65656565656565,80.53535353535354,79.9090909090909,79.9090909090909,61.12121212121212,67.38383838383838,68.63636363636363,75.52525252525253,75.52525252525253,37
0.0,127.76767676767676,129.0,128.3838383838384,117.29292929292929,111.13131313131314,111.13131313131314,127.15151515151516,126.53535353535354,128.3838383838384,127.76767676767676,127.76767676767676,109.28282828282829,115.44444444444444,116.67676767676768,123.45454545454545,123.45454545454545,38
1.0,78.63636363636363,79.86868686868686,79.25252525252525,68.16161616161617,62.0,62.0,78.02020202020202,77.4040404040404,79.25252525252525,78.63636363636363,78.63636363636363,60.15151515151515,66.31313131313131,67.54545454545453,74.32323232323232,74.32323232323232,38
0.0,127.78787878787878,129.0,128.3939393939394,117.48484848484848,111.42424242424242,111.42424242424242,127.18181818181819,126.57575757575758,128.3939393939394,127.78787878787878,127.78787878787878,109.60606060606061,115.66666666666667,116.87878787878788,123.54545454545455,123.54545454545455,39
1.0,77.36363636363636,78.57575757575756,77.96969696969697,67.06060606060606,60.99999999999999,60.99999999999999,76.75757575757575,76.15151515151516,77.96969696969697,77.36363636363636,77.36363636363636,59.18181818181818,65.24242424242424,66.45454545454545,73.12121212121212,73.12121212121212,39
0.0,127.8080808080808,129.0,128.40404040404042,117.67676767676768,111.71717171717172,111.71717171717172,127.21212121212122,126.61616161616162,128.40404040404042,127.8080808080808,127.8080808080808,109.92929292929293,115.88888888888889,117.08080808080808,123.63636363636364,123.63636363636364,40
1.0,76.0909090909091,77.28282828282828,76.68686868686868,65.95959595959596,59.99999999999999,59.99999999999999,75.49494949494948,74.8989898989899,76.68686868686868,76.0909090909091,76.0909090909091,58.212121212121204,64.17171717171718,65.36363636363636,71.91919191919192,71.91919191919192,40
0.0,127.82828282828282,129.0,128.41414141414143,117.86868686868686,112.01010101010101,112.01010101010101,127.24242424242425,126.65656565656566,128.41414141414143,127.82828282828282,127.82828282828282,110.25252525252526,116.11111111111111,117.28282828282829,123.72727272727273,123.72727272727273,41
1.0,74.81818181818181,75.98989898989899,75.40404040404039,64.85858585858585,58.99999999999999,58.99999999999999,74.23232323232322,73.64646464646464,75.40404040404039,74.81818181818181,74.81818181818181,57.242424242424235,63.1010101010101,64.27272727272727,70.71717171717171,70.71717171717171,41
0.0,127.84848484848484,129.0,128.42424242424244,118.06060606060606,112.3030303030303,112.3030303030303,127.27272727272727,126.6969696969697,128.42424242424244,127.84848484848484,127.84848484848484,110.57575757575758,116.33333333333333,117.48484848484848,123.81818181818181,123.81818181818181,42
1.0,73.54545454545455,74.69696969696969,74.12121212121212,63.75757575757576,58.0,58.0,72.96969696969697,72.39393939393939,74.12121212121212,73.54545454545455,73.54545454545455,56.27272727272727,62.03030303030303,63.18181818181818,69.51515151515152,69.51515151515152,42
0.0,127.86868686868686,129.0,128.43434343434345,118.25252525252526,112.5959595959596,112.5959595959596,127.3030303030303,126.73737373737374,128.43434343434345,127.86868686868686,127.86868686868686,110.8989898989899,116.55555555555556,117.68686868686869,123.9090909090909,123.9090909090909,43
1.0,72.27272727272728,73.4040404040404,72.83838383838383,62.656565656565654,57.0,57.0,71.7070707070707,71.14141414141415,72.83838383838383,72.27272727272728,72.27272727272728,55.3030303030303,60.95959595959596,62.090909090909086,68.31313131313131,68.31313131313131,43
0.0,127.88888888888889,129.0,128.44444444444446,118.44444444444444,112.88888888888889,112.88888888888889,127.33333333333333,126.77777777777777,128.44444444444446,127.88888888888889,127.88888888888889,111.22222222222223,116.77777777777777,117.88888888888889,124.0,124.0,44
1.0,71.0,72.11111111111111,71.55555555555554,61.55555555555555,56.0,56.0,70.44444444444444,69.88888888888889,71.55555555555554,71.0,71.0,54.33333333333333,59.888888888888886,61.0,67.11111111111111,67.11111111111111,44
0.0,127.9090909090909,129.0,128.45454545454547,118.63636363636364,113.18181818181819,113.18181818181819,127.36363636363636,126.81818181818181,128.45454545454547,127.9090909090909,127.9090909090909,111.54545454545455,117.0,118.0909090909091,124.0909090909091,124.0909090909091,45
1.0,69.72727272727272,70.81818181818181,70.27272727272727,60.45454545454545,54.99999999999999,54.99999999999999,69.18181818181819,68.63636363636363,70.27272727272727,69.72727272727272,69.72727272727272,53.36363636363636,58.81818181818181,59.90909090909091,65.9090909090909,65.9090909090909,45
0.0,127.92929292929293,129.0,128.46464646464648,118.82828282828282,113.47474747474747,113.47474747474747,127.39393939393939,126.85858585858585,128.46464646464648,127.92929292929293,127.92929292929293,111.86868686868686,117.22222222222223,118.2929292929293,124.18181818181819,124.18181818181819,46
1.0,68.45454545454544,69.52525252525251,68.98989898989899,59.35353535353535,53.99999999999999,53.99999999999999,67.91919191919192,67.38383838383838,68.98989898989899,68.45454545454544,68.45454545454544,52.39393939393939,57.74747474747474,58.81818181818181,64.7070707070707,64.7070707070707,46
0.0,127.94949494949495,129.0,128.4747474747475,119.02020202020202,113.76767676767678,113.76767676767678,127.42424242424242,126.8989898989899,128.4747474747475,127.94949494949495,127.94949494949495,112.1919191919192,117.44444444444444,118.4949494949495,124.27272727272728,124.27272727272728,47
1.0,67.18181818181817,68.23232323232322,67.7070707070707,58.252525252525245,52.99999999999999,52.99999999999999,66.65656565656565,66.13131313131312,67.7070707070707,67.18181818181817,67.18181818181817,51.42424242424242,56.67676767676767,57.72727272727272,63.5050505050505,63.5050505050505,47
0.0,127.96969696969697,129.0,128.4848484848485,119.21212121212122,114.06060606060606,114.06060606060606,127.45454545454545,126.93939393939394,128.4848484848485,127.96969696969697,127.96969696969697,112.51515151515152,117.66666666666667,118.6969696969697,124.36363636363636,124.36363636363636,48
1.0,65.9090909090909,66.93939393939394,66.42424242424242,57.15151515151515,52.0,52.0,65.39393939393939,64.87878787878788,66.42424242424242,65.9090909090909,65.9090909090909,50.45454545454545,55.6060606060606,56.63636363636363,62.303030303030305,62.303030303030305,48
0.0,127.98989898989899,129.0,128.4949494949495,119.4040404040404,114.35353535353535,114.35353535353535,127.48484848484848,126.97979797979798,128.4949494949495,127.98989898989899,127.98989898989899,112.83838383838383,117.88888888888889,118.8989898989899,124.45454545454545,124.45454545454545,49
1.0,64.63636363636363,65.64646464646464,65.14141414141415,56.050505050505045,51.0,51.0,64.13131313131314,63.62626262626262,65.14141414141415,64.63636363636363,64.63636363636363,49.484848484848484,54.535353535353536,55.54545454545454,61.1010101010101,61.1010101010101,49
0.0,128.010101010101,129.0,128.5050505050505,119.5959595959596,114.64646464646465,114.64646464646465,127.51515151515152,127.02020202020202,128.5050505050505,128.010101010101,128.010101010101,113.16161616161617,118.11111111111111,119.1010101010101,124.54545454545455,124.54545454545455,50
1.0,63.36363636363636,64.35353535353535,63.858585858585855,54.94949494949495,50.0,50.0,62.868686868686865,62.37373737373737,63.858585858585855,63.36363636363636,63.36363636363636,48.515151515151516,53.464646464646464,54.45454545454545,59.898989898989896,59.898989898989896,50
0.0,128.03030303030303,129.0,128.5151515151515,119.78787878787878,114.93939393939394,114.93939393939394,127.54545454545455,127.06060606060606,128.5151515151515,128.03030303030303,128.03030303030303,113.48484848484848,118.33333333333334,119.30303030303031,124.63636363636364,124.63636363636364,51
1.0,62.09090909090908,63.06060606060605,62.575757575757564,53.84848484848484,48.99999999999999,48.99999999999999,61.606060606060595,61.12121212121211,62.575757575757564,62.09090909090908,62.09090909090908,47.54545454545453,52.393939393939384,53.36363636363635,58.69696969696969,58.69696969696969,51
0.0,128.05050505050505,129.0,128.5252525252525,119.97979797979798,115.23232323232324,115.23232323232324,127.57575757575758,127.1010101010101,128.5252525252525,128.05050505050505,128.05050505050505,113.8080808080808,118.55555555555556,119.5050505050505,124.72727272727273,124.72727272727273,52
1.0,60.81818181818181,61.76767676767676,61.29292929292929,52.74747474747474,47.99999999999999,47.99999999999999,60.34343434343434,59.868686868686865,61.29292929292929,60.81818181818181,60.81818181818181,46.57575757575757,51.32323232323232,52.272727272727266,57.49494949494949,57.49494949494949,52
0.0,128.07070707070707,129.0,128.53535353535352,120.17171717171718,115.52525252525253,115.52525252525253,127.60606060606061,127.14141414141415,128.53535353535352,128.07070707070707,128.07070707070707,114.13131313131314,118.77777777777777,119.70707070707071,124.81818181818181,124.81818181818181,53
1.0,59.54545454545455,60.474747474747474,60.01010101010101,51.64646464646464,47.0,47.0,59.08080808080808,58.61616161616162,60.01010101010101,59.54545454545455,59.54545454545455,45.60606060606061,50.25252525252525,51.18181818181818,56.292929292929294,56.292929292929294,53
0.0,128.0909090909091,129.0,128.54545454545453,120.36363636363636,115.81818181818181,115.81818181818181,127.63636363636364,127.18181818181819,128.54545454545453,128.0909090909091,128.0909090909091,114.45454545454545,119.0,119.9090909090909,124.9090909090909,124.9090909090909,54
